client_id,symbol,holding_period,total_proceeds_usd,total_cost_basis_usd,net_gain_loss_usd,disallowed_wash_sale_loss_usd,est_tax_liability_usd,lot_count
CL-1178,TCASH-USD,short_term,807.2963,1406.8028000000002,564.0551,1163.5616,180.497632,2
CL-1178,TCORP-HY,short_term,7696.3284,7461.42,234.9084000000002,0.0,580.2779520000001,5
CL-1178,TEQ-MSFT,short_term,202.1926,256.197,-54.004400000000004,0.0,0.0,1
CL-1178,TEQ-NVDA,short_term,722.0953999999999,859.6145,-137.5191000000001,0.0,0.0,1
CL-1179,TBOND-24,short_term,732.8028,625.0618,107.74100000000006,0.0,34.47712000000002,2
CL-1179,TCASH-USD,short_term,5330.0538,2320.1852,3009.8686,0.0,963.1579519999999,4
CL-1179,TCORP-HY,short_term,2879.2764,3114.365,424.9495,660.0381,135.98384000000001,3
CL-1179,TEQ-MSFT,short_term,1603.0992,4291.9317,-2688.8325,0.0,65.680704,5
CL-1180,TCASH-USD,short_term,3082.8573,2634.1446,448.71270000000004,0.0,143.588064,1
CL-1180,TEQ-NVDA,short_term,1137.143,251.3832,885.7598,0.0,283.44313600000004,3
CL-1180,TREIT-A,short_term,342.5946,453.37140000000005,-2.559599999999989,108.21720000000002,0.0,2
CL-1181,TBOND-24,short_term,161.93519999999998,609.7764000000001,0.0,447.8412000000001,0.0,1
CL-1181,TCASH-USD,short_term,4032.8376000000003,2660.0826,1372.755,0.0,439.2816,1
CL-1181,TEQ-MSFT,short_term,451.98,992.277,-540.297,0.0,0.0,1
CL-1181,TEQ-NVDA,short_term,3974.0375999999997,3291.2544000000003,682.7831999999996,0.0,218.49062399999988,2
CL-1181,TREIT-A,short_term,674.3324,643.1114,277.8922,246.6712,88.925504,2
CL-1182,TBOND-24,short_term,695.5302,2164.735,-1469.2048,0.0,0.0,1
CL-1182,TCASH-USD,short_term,4323.264300000001,1610.9460000000004,2712.3183,0.0,867.941856,3
CL-1182,TEQ-MSFT,short_term,4270.2539,5378.27,-1108.0160999999998,0.0,234.92025600000005,4
CL-1182,TEQ-NVDA,short_term,2424.3218,8492.8671,-6068.5453,0.0,0.0,1
CL-1182,TREIT-A,short_term,154.044,512.446,-358.40200000000004,0.0,0.0,1
CL-1183,TBOND-24,short_term,455.3952,297.03679999999997,158.35840000000002,0.0,50.674688,1
CL-1183,TCASH-USD,short_term,2414.2786,8882.6298,523.5108,6991.862,167.523456,3
CL-1183,TCORP-HY,short_term,1957.3156000000001,1185.7802,771.5354000000002,0.0,246.89132800000007,1
CL-1183,TEQ-MSFT,short_term,179.6034,776.0589,-596.4555,0.0,0.0,1
CL-1183,TEQ-NVDA,short_term,7072.6629,5003.398800000001,2945.6620999999996,876.398,942.611872,5
CL-1183,TREIT-A,short_term,3486.7263000000003,3391.2108000000007,685.4168999999999,589.9014000000003,219.333408,3
CL-1184,TBOND-24,short_term,548.7064,426.6776,122.02880000000005,0.0,39.049216000000015,1
CL-1184,TCORP-HY,short_term,18275.7817,13385.323800000002,4890.4579,0.0,1564.9465280000002,3
CL-1184,TEQ-NVDA,short_term,5760.4704,8384.839,-2393.8886,230.48000000000002,40.766175999999994,3
CL-1184,TREIT-A,short_term,2865.561,1130.7361,1870.8728999999998,136.04800000000003,598.6793279999999,4
CL-1185,TBOND-24,short_term,6853.1322,6493.7462000000005,430.10239999999993,70.71640000000002,137.63276799999997,5
CL-1185,TCORP-HY,short_term,1201.8011999999999,566.865,634.9361999999999,0.0,215.41497599999997,3
CL-1185,TEQ-MSFT,short_term,1534.7475,407.40569999999997,1127.3418,0.0,360.749376,1
CL-1185,TEQ-NVDA,short_term,5011.684499999999,3563.6599999999994,1592.4173,144.3927999999998,509.573536,4
CL-1185,TREIT-A,short_term,1672.1453999999999,1948.8988,775.4978000000001,1052.2512000000002,248.159296,3
CL-1186,TBOND-24,short_term,1224.5198,2163.6798,-939.1600000000001,0.0,0.0,2
CL-1186,TCASH-USD,short_term,3079.2371999999996,932.298,2146.9392,0.0,687.020544,2
CL-1186,TCORP-HY,short_term,49.2192,26.654400000000003,22.564799999999998,0.0,7.220736,1
CL-1186,TEQ-MSFT,short_term,9678.539200000001,4001.089,5677.450200000001,0.0,1816.7840640000002,2
CL-1186,TEQ-NVDA,short_term,3665.8481999999995,6819.3038,0.0,3153.4556000000007,0.0,4
CL-1186,TREIT-A,short_term,194.6966,41.8607,152.83589999999998,0.0,48.907487999999994,1
CL-1187,TBOND-24,short_term,18542.690000000002,5407.8724,14681.3742,1546.5566,4698.039744,12
CL-1187,TCASH-USD,short_term,632.1646,2573.0876,-1940.9229999999998,0.0,0.0,2
CL-1187,TCORP-HY,short_term,4340.9817,2084.8018,2256.1799,0.0,721.977568,3
CL-1187,TEQ-MSFT,short_term,4596.274900000001,3053.8242,1542.4507000000008,0.0,705.0972160000002,3
CL-1187,TEQ-NVDA,short_term,228.5157,62.48759999999999,166.02810000000002,0.0,53.12899200000001,1
CL-1187,TREIT-A,short_term,16622.887,7762.4766,8860.410399999999,0.0,2835.3313279999998,1
CL-1188,TCASH-USD,short_term,11792.471200000002,1422.6904,10369.780800000002,0.0,3318.3298560000007,1
CL-1188,TCORP-HY,short_term,2179.2397,4342.356099999999,-2163.1164,0.0,0.0,2
CL-1188,TEQ-MSFT,short_term,2660.6149,1950.3446999999999,720.3138000000001,10.04359999999997,230.50041600000003,3
CL-1188,TEQ-NVDA,short_term,694.965,1060.2915,-238.26989999999995,127.0566,0.0,2
CL-1188,TREIT-A,short_term,387.45669999999996,187.6746,199.78209999999996,0.0,63.93027199999999,1
CL-1189,TBOND-24,short_term,3806.3938,2039.3179,1767.0758999999998,0.0,565.464288,2
CL-1189,TCASH-USD,short_term,2114.3704,1824.5324,289.83799999999997,0.0,94.06400000000002,2
CL-1189,TCORP-HY,short_term,1836.4382,4179.5359,-2031.9453999999998,311.1523,0.0,4
CL-1189,TEQ-NVDA,short_term,2176.7426,1419.2613999999999,757.4812,0.0,242.393984,3
CL-1190,TBOND-24,short_term,395.9128,571.7080000000001,-175.79520000000005,0.0,34.160639999999994,2
CL-1190,TCASH-USD,short_term,3521.9914,8728.0236,-610.1235999999999,4595.908600000001,0.0,3
CL-1190,TCORP-HY,short_term,1449.4895999999999,1103.5776,345.9119999999998,0.0,110.69183999999994,1
CL-1190,TEQ-MSFT,short_term,8291.2381,10075.3356,-1784.0975000000005,0.0,0.0,3
CL-1190,TREIT-A,short_term,2569.5149,5281.9875,-2712.4726,0.0,0.0,1
CL-1191,TBOND-24,short_term,762.9625,677.7385,85.22399999999993,0.0,27.27167999999998,1
CL-1191,TCASH-USD,short_term,103.8078,4007.0496,-3903.2418,0.0,0.0,1
CL-1191,TCORP-HY,short_term,514.5736,978.282,66.89720000000003,530.6056000000001,21.40710400000001,3
CL-1191,TEQ-MSFT,short_term,4450.2812,4301.1622,149.11900000000009,0.0,119.797632,3
CL-1191,TEQ-NVDA,short_term,2631.3219,1827.9421,803.3797999999999,0.0,257.08153599999997,2
CL-1192,TCASH-USD,short_term,4286.3256,3876.642,409.68359999999996,0.0,364.73241599999994,2
CL-1192,TEQ-MSFT,short_term,1926.4122,5008.386700000001,-3081.9745000000003,0.0,0.0,2
CL-1192,TEQ-NVDA,short_term,19897.6591,16516.5161,4082.664200000002,701.5211999999998,1551.9612480000005,10
CL-1192,TREIT-A,short_term,13005.663,11692.9525,1539.4565000000016,226.74599999999987,696.3924160000001,7
CL-1193,TBOND-24,short_term,7594.2064,6609.612999999999,2699.6983,1715.1048999999994,863.903456,5
CL-1193,TCORP-HY,short_term,1831.88,2409.0423,-454.87750000000005,122.2847999999999,0.0,2
CL-1193,TEQ-NVDA,short_term,1609.5085999999992,1488.1902,951.8053999999994,830.4870000000001,304.5777279999998,2
CL-1193,TREIT-A,short_term,6766.1686,8667.2906,-1391.5002000000004,509.6217999999999,0.0,2
CL-1194,TBOND-24,short_term,2688.0396,939.7518000000001,1748.2878,0.0,559.452096,1
CL-1194,TCASH-USD,short_term,11.296199999999999,1141.1691,0.0,1129.8729,0.0,1
CL-1194,TCORP-HY,short_term,1797.192,1444.5778,352.6142,0.0,112.836544,1
CL-1194,TEQ-MSFT,short_term,1759.4517999999998,1861.0148,28.516999999999882,130.08000000000004,119.39359999999998,4
CL-1194,TEQ-NVDA,short_term,4876.889499999999,5812.1214,-935.2318999999998,0.0,382.1670720000001,3
CL-1194,TREIT-A,short_term,6224.1903,6300.4253,465.826,542.061,616.484352,4
CL-1195,TBOND-24,short_term,1978.3398000000002,1779.2634,430.73879999999997,231.66239999999993,137.83641599999999,3
CL-1195,TCORP-HY,short_term,694.8456,670.6967999999999,24.14880000000005,0.0,7.727616000000016,1
CL-1195,TEQ-NVDA,short_term,3769.9474,1480.2062,2289.7412,0.0,732.717184,4
CL-1195,TREIT-A,short_term,201.4848,2988.795,-2787.3102,0.0,0.0,2
CL-1196,TBOND-24,short_term,5971.5504,6827.7882,-856.2377999999999,0.0,706.428064,4
CL-1196,TCASH-USD,short_term,1533.3852,1599.6841999999997,871.033,937.3319999999998,278.73056,3
CL-1196,TCORP-HY,short_term,7772.128599999999,6699.2897,1072.8388999999995,0.0,807.985056,4
CL-1196,TEQ-MSFT,short_term,423.75799999999856,11282.3348,-10858.576800000003,0.0,0.0,2
CL-1196,TEQ-NVDA,short_term,1679.1264,3912.8586000000005,-2085.7872,147.94500000000002,0.0,4
CL-1197,TBOND-24,short_term,1103.189,95.613,1007.576,0.0,322.42432,1
CL-1197,TCASH-USD,short_term,471.06800000000004,738.2959999999999,-267.2279999999999,0.0,0.0,1
CL-1197,TCORP-HY,short_term,4507.8279999999995,5727.2832,-256.0220000000004,963.4332000000002,0.0,2
CL-1197,TEQ-MSFT,short_term,614.7583000000001,3250.9132999999997,-539.2565999999999,2096.8983999999996,0.0,2
CL-1197,TEQ-NVDA,short_term,10918.0773,9003.792,1914.2853000000002,0.0,612.5712960000001,2
CL-1197,TREIT-A,short_term,1224.1222,2929.1382,-82.04599999999992,1622.9699999999998,22.184064000000003,3
CL-1198,TBOND-24,short_term,101.8808,699.0179999999999,0.0,597.1371999999999,0.0,1
CL-1198,TCORP-HY,short_term,819.51,7259.4696,-6439.9596,0.0,0.0,1
CL-1198,TEQ-NVDA,short_term,1907.0396,223.36420000000015,1683.6754,0.0,538.776128,2
CL-1198,TREIT-A,short_term,688.7608,73.4188,615.342,0.0,196.90944,1
CL-1199,TBOND-24,short_term,3918.7928,4607.1996,178.29399999999987,866.7008000000002,57.054079999999956,2
CL-1199,TCASH-USD,short_term,1301.1378999999997,5006.9593,0.0,3705.8214,0.0,3
CL-1199,TCORP-HY,short_term,353.6557,24.1063,329.54940000000005,0.0,105.45580800000002,1
CL-1199,TEQ-NVDA,short_term,408.5868,196.7244,211.86239999999998,0.0,67.79596799999999,1
CL-1199,TREIT-A,short_term,79.5583,3494.4307999999996,-3414.8725,0.0,0.0,2
CL-1200,TBOND-24,short_term,1367.5578,3064.6382999999996,-1697.0804999999996,0.0,22.90543999999998,3
CL-1200,TCORP-HY,short_term,1573.3220000000001,2657.9644,-24.46239999999989,1060.1799999999998,85.15123200000002,3
CL-1200,TEQ-NVDA,short_term,2018.8252000000002,2805.6944000000003,33.53399999999999,820.4032,10.730879999999997,2
CL-1201,TBOND-24,short_term,5956.0353000000005,4223.558000000001,2339.4870000000005,607.0097000000001,1008.0950400000002,4
CL-1201,TCASH-USD,short_term,4118.266799999999,5996.025,0.0,1877.7582000000002,0.0,1
CL-1201,TEQ-MSFT,short_term,3153.6188,5122.3354,0.0,1968.7165999999997,0.0,2
CL-1201,TEQ-NVDA,short_term,298.8884,271.6236,27.26479999999998,0.0,8.724735999999993,1
CL-1202,TBOND-24,short_term,5198.0611,4600.1678,614.7953,16.902000000000044,196.734496,3
CL-1202,TCORP-HY,short_term,1743.2802000000001,2848.2098,20.635999999999953,1125.5656000000001,6.603519999999985,2
CL-1202,TEQ-NVDA,short_term,357.04,289.84,67.20000000000005,0.0,21.504000000000016,1
CL-1202,TREIT-A,short_term,2691.4399999999996,3634.4170999999997,-199.56200000000004,743.4150999999997,3.1159039999999836,3
CL-1203,TBOND-24,long_term,746.046,2399.2760000000003,-1653.2300000000002,0.0,0.0,1
CL-1203,TBOND-24,short_term,854.6967000000001,1458.9146,0.0,604.2179,0.0,1
CL-1203,TCASH-USD,short_term,4952.0009,4751.985,200.01590000000033,0.0,64.0050880000001,1
CL-1203,TEQ-MSFT,short_term,1892.4266,1583.6052,308.82140000000004,0.0,98.82284800000002,1
CL-1203,TEQ-NVDA,short_term,3860.4659999999994,3290.9183999999996,569.5476000000003,0.0,182.2552320000001,2
CL-1203,TREIT-A,short_term,1165.9776,7606.328599999999,-669.9425,5770.4085,0.0,4
CL-1204,TCASH-USD,short_term,80.7139,1523.997,-1443.2831,0.0,0.0,2
CL-1204,TCORP-HY,short_term,1410.9020000000003,2975.6322,-1564.7302,0.0,0.0,3
CL-1204,TEQ-MSFT,short_term,1797.7388,16.7819,1780.9569000000001,0.0,569.9062080000001,1
CL-1204,TREIT-A,short_term,78.2332,208.29000000000002,-130.0568,0.0,0.0,1
CL-1205,TBOND-24,short_term,8489.4552,3735.2359,4754.219299999999,0.0,1521.350176,4
CL-1205,TCORP-HY,short_term,2130.5046,1588.4098999999999,542.0947000000001,0.0,507.684672,2
CL-1205,TEQ-MSFT,short_term,6203.5486,15110.362700000001,374.18880000000007,9281.002900000001,119.74041600000002,7
CL-1205,TEQ-NVDA,short_term,184.962,200.856,0.0,15.894000000000005,0.0,1
CL-1205,TREIT-A,short_term,3712.9485999999997,3999.4444,-286.4957999999998,0.0,368.47929600000003,5
CL-1206,TCASH-USD,short_term,1884.5742,1653.8608,520.0718000000002,289.35839999999996,166.42297600000006,3
CL-1206,TCORP-HY,short_term,5513.4737000000005,5100.780500000001,412.6931999999997,0.0,160.85260800000003,2
CL-1206,TEQ-MSFT,short_term,1030.6195,4319.4931,-3288.8736,0.0,0.0,5
CL-1206,TEQ-NVDA,short_term,1898.26,1540.854,357.40599999999995,0.0,114.36991999999998,1
CL-1206,TREIT-A,short_term,110.39760000000001,323.4312,-213.03359999999998,0.0,0.0,1
CL-1207,TCASH-USD,short_term,297.40130000000005,1710.4942999999998,-1413.0929999999996,0.0,0.0,2
CL-1207,TREIT-A,short_term,1293.4753999999998,1619.4331,-325.95770000000005,0.0,0.0,2
CL-1208,TCASH-USD,short_term,4073.7167999999997,4888.3761,-814.6593000000003,0.0,79.193664,2
CL-1208,TEQ-MSFT,short_term,2829.2560999999996,2475.1964,354.0596999999997,0.0,113.2991039999999,2
CL-1209,TBOND-24,short_term,1219.838,2937.0099999999998,0.0,1717.1719999999998,0.0,2
CL-1209,TCASH-USD,short_term,4922.5176,2352.7176,2569.8,0.0,822.3360000000001,3
CL-1209,TCORP-HY,short_term,4100.9405,2609.4371,1491.5034,0.0,597.2891199999999,3
CL-1209,TEQ-MSFT,short_term,803.5027000000001,1177.2826,0.0,373.7798999999999,0.0,1
CL-1209,TEQ-NVDA,short_term,6823.752,4787.796,2035.9560000000001,0.0,651.5059200000001,1
CL-1209,TREIT-A,short_term,1213.3878,1199.7042000000001,13.683599999999842,0.0,4.37875199999995,1
CL-1210,TBOND-24,short_term,4717.116400000001,4007.5579,727.7529000000005,18.19439999999986,232.88092800000015,3
CL-1210,TCASH-USD,short_term,4077.4648,1367.3509,2710.1139000000003,0.0,867.236448,2
CL-1210,TCORP-HY,short_term,1059.6988999999999,2268.1152999999995,0.0,1208.4163999999996,0.0,2
CL-1210,TEQ-MSFT,long_term,1368.6564000000008,763.8576000000004,604.7988000000004,0.0,108.86378400000007,1
CL-1210,TEQ-MSFT,short_term,4711.282799999999,3519.681699999999,1689.6872,498.08609999999976,540.6999040000001,6
CL-1210,TREIT-A,short_term,1524.2072,1248.7824,275.4248,0.0,88.135936,1
CL-1211,TBOND-24,short_term,404.4018,566.2392,-161.83740000000003,0.0,0.6539519999999993,2
CL-1211,TCASH-USD,short_term,382.6743,421.00989999999996,-38.33559999999994,0.0,0.0,1
CL-1211,TEQ-NVDA,short_term,2850.37,3073.8922000000002,420.2933999999999,643.8156,134.49388799999997,3
CL-1211,TREIT-A,short_term,2260.9286,646.4546,1614.4740000000002,0.0,516.6316800000001,2
CL-1212,TCORP-HY,short_term,1433.596,347.2282,1086.3678,0.0,347.637696,2
CL-1212,TEQ-MSFT,short_term,2827.2034,892.1774,1935.0259999999998,0.0,619.20832,1
CL-1212,TEQ-NVDA,short_term,2379.1075,1137.759,1241.3485,0.0,397.23152000000005,1
CL-1212,TREIT-A,short_term,8358.9585,9922.2416,-1563.2830999999994,0.0,690.7301439999999,5
CL-1213,TBOND-24,short_term,6775.3296,1121.4885,5653.8411,0.0,1809.229152,2
CL-1213,TCASH-USD,short_term,6611.905,4876.726,1735.1789999999996,0.0,555.2572799999999,2
CL-1213,TEQ-MSFT,short_term,5494.968,2112.18,3382.7880000000005,0.0,1119.62816,2
CL-1213,TREIT-A,short_term,711.2184,380.947,330.2714,0.0,105.68684800000001,2
CL-1214,TCASH-USD,short_term,1238.0096,1706.9746999999998,254.36790000000002,723.3329999999999,81.397728,4
CL-1214,TCORP-HY,short_term,845.2428,2942.2974000000004,-2056.7388,40.31580000000008,0.0,3
CL-1214,TEQ-MSFT,short_term,8328.408599999999,2850.6683999999996,5477.7402,0.0,1752.8768640000003,2
CL-1214,TEQ-NVDA,short_term,312.60450000000003,2028.1350000000002,-1715.5305000000003,0.0,0.0,3
CL-1215,TBOND-24,short_term,2313.1332,3082.0626,0.0,768.9294,0.0,1
CL-1215,TCASH-USD,short_term,1176.2096000000001,1126.76,49.449600000000146,0.0,15.823872000000048,1
CL-1215,TCORP-HY,short_term,42.8796,1003.0523999999999,-960.1727999999999,0.0,0.0,1
CL-1215,TEQ-MSFT,short_term,124.2452,503.1088000000001,0.0,378.8636000000001,0.0,1
CL-1215,TEQ-NVDA,short_term,1830.7678,3439.8892,-1609.1214,0.0,0.0,1
CL-1215,TREIT-A,short_term,1599.43,1715.5803000000003,-116.15030000000024,0.0,0.0,1
CL-1216,TBOND-24,short_term,1855.4265000000003,5079.0644999999995,-3223.637999999999,0.0,0.0,1
CL-1216,TCASH-USD,short_term,1281.1290000000001,309.6014,971.5276,0.0,324.65779200000003,2
CL-1216,TCORP-HY,short_term,1468.9074,2491.2066,-1022.2991999999999,0.0,0.0,1
CL-1216,TEQ-MSFT,short_term,455.44289999999995,3643.5431999999996,0.0,3188.1002999999996,0.0,1
CL-1216,TEQ-NVDA,short_term,696.9288,1875.8608000000002,-1178.9320000000002,0.0,0.0,1
CL-1216,TREIT-A,short_term,28.591199999999997,260.7428,-232.1516,0.0,0.0,2
CL-1217,TCASH-USD,short_term,1372.5725000000002,1882.441,-26.806800000000067,483.0617,46.20070400000001,3
CL-1217,TCORP-HY,short_term,876.4088,961.1704000000001,0.0,84.76160000000004,0.0,1
CL-1217,TEQ-MSFT,short_term,4886.611099999999,2526.1575999999995,3366.488199999999,1006.0346999999999,1077.2762239999997,4
CL-1217,TEQ-NVDA,short_term,333.2625,1227.3863000000001,-894.1238000000002,0.0,0.0,3
CL-1217,TREIT-A,short_term,400.47439999999995,2474.1317,-104.44009999999992,1969.2171999999998,0.0,3
CL-1218,TBOND-24,short_term,3473.9689,1235.1655000000003,2238.8034,0.0,742.442048,3
CL-1218,TCASH-USD,short_term,193.63890000000004,1249.8711000000003,-1056.2322000000001,0.0,0.0,2
CL-1218,TCORP-HY,short_term,599.9104,1139.3292999999999,0.0,539.4189,0.0,3
CL-1218,TREIT-A,short_term,629.1138,2997.519,-2368.4051999999997,0.0,0.0,1
CL-1219,TCASH-USD,short_term,6489.9983999999995,8597.976599999998,-393.8885999999993,1714.0896000000002,0.0,3
CL-1219,TEQ-MSFT,short_term,1542.5828,1338.334,204.24880000000002,0.0,199.727616,3
CL-1219,TEQ-NVDA,short_term,2144.6512000000002,1128.6820000000002,1015.9691999999999,0.0,325.110144,3
CL-1219,TREIT-A,short_term,1095.9399,83.4427,1012.4972,0.0,323.999104,1
CL-1220,TBOND-24,short_term,796.5027,530.5377,265.96500000000003,0.0,85.10880000000002,1
CL-1220,TCASH-USD,short_term,6625.456,5749.0960000000005,876.3599999999997,0.0,280.4351999999999,1
CL-1220,TCORP-HY,short_term,8238.154599999998,5166.2678,4067.3555999999994,995.4687999999999,1301.553792,3
CL-1220,TEQ-MSFT,short_term,49.692,949.9656,-900.2736,0.0,0.0,1
CL-1220,TEQ-NVDA,short_term,2751.8871000000004,13564.031,-9783.022900000002,1029.1209999999999,524.5211200000001,5
CL-1220,TREIT-A,short_term,11447.238000000001,7353.0671,4094.1709000000005,0.0,1310.134688,4
CL-1221,TBOND-24,short_term,2033.1304999999998,3501.3284,-1468.1979000000001,0.0,323.331872,3
CL-1221,TCASH-USD,short_term,486.1308,1041.5151,-555.3843,0.0,0.0,1
CL-1221,TCORP-HY,short_term,8050.680700000001,2039.7416,6010.9391000000005,0.0,1923.500512,6
CL-1221,TEQ-MSFT,short_term,2814.9363,4289.388999999999,-1474.4526999999998,0.0,78.19235199999997,3
CL-1221,TEQ-NVDA,long_term,2161.159,5100.7264000000005,0.0,2939.5674000000004,0.0,1
CL-1221,TREIT-A,short_term,524.8887000000001,2066.6592,-1541.7705,0.0,0.0,3
CL-1222,TCASH-USD,short_term,57.0588,93.7074,0.0,36.64860000000001,0.0,1
CL-1222,TCORP-HY,short_term,1848.8418000000001,1292.0934,556.7484000000002,0.0,178.15948800000007,2
CL-1222,TEQ-MSFT,short_term,5117.5641,2933.7738999999997,2276.7406,92.95039999999995,728.556992,5
CL-1223,TBOND-24,short_term,2043.4476000000002,5314.9737000000005,130.41719999999998,3401.9433000000004,41.733503999999996,4
CL-1223,TCASH-USD,short_term,2537.2746,1986.8374,550.4372000000003,0.0,213.95385600000006,2
CL-1223,TCORP-HY,short_term,5504.345600000001,3647.0777000000003,2003.0211999999997,145.75330000000002,640.966784,4
CL-1223,TEQ-MSFT,short_term,3227.4716999999996,6768.0893,-3540.6176000000005,0.0,26.97727999999995,3
CL-1223,TEQ-NVDA,short_term,226.07369999999997,16.3593,209.71439999999998,0.0,67.10860799999999,1
CL-1223,TREIT-A,short_term,446.09739999999994,743.2457999999999,-297.14840000000004,0.0,29.45548799999999,2
CL-1224,TCASH-USD,short_term,207.71099999999998,294.931,0.0,87.22,0.0,1
CL-1224,TCORP-HY,short_term,1713.2694,2092.6743,679.2510999999998,1058.6560000000002,217.36035199999995,3
CL-1224,TEQ-MSFT,short_term,6021.649700000001,3292.9316000000003,2728.7181000000005,0.0,932.7058560000003,3
CL-1224,TEQ-NVDA,short_term,6130.505399999999,6589.274999999998,-458.7695999999992,0.0,121.12131199999996,3
CL-1225,TBOND-24,short_term,952.679,1299.7825,-347.10350000000005,0.0,0.5823999999999796,2
CL-1225,TCASH-USD,short_term,1950.7719000000002,2239.1258000000003,-288.3539000000002,0.0,5.702527999999948,2
CL-1225,TCORP-HY,short_term,96.1102,221.82620000000003,-125.71600000000002,0.0,0.0,1
CL-1225,TEQ-MSFT,short_term,12423.5379,7817.7492,4605.788699999999,0.0,1583.8074239999999,5
CL-1225,TEQ-NVDA,short_term,3785.1828,3940.1189999999997,-154.93619999999956,0.0,238.3741760000001,6
CL-1225,TREIT-A,short_term,1837.17,12.8232,1824.3468,0.0,583.790976,1
CL-1226,TBOND-24,short_term,26.741,407.932,-381.19100000000003,0.0,0.0,1
CL-1226,TCASH-USD,short_term,345.5759,718.2964,-372.72049999999996,0.0,30.31200000000001,3
CL-1226,TCORP-HY,short_term,167.75220000000002,5.6056,162.1466,0.0,51.886912,1
CL-1226,TEQ-NVDA,short_term,2733.194,2126.5175,606.6765,0.0,194.13648,3
CL-1227,TBOND-24,short_term,8669.8038,5759.6149,2910.1889,0.0,931.260448,2
CL-1227,TCASH-USD,short_term,528.2909999999999,1627.386,0.0,1099.095,0.0,2
CL-1227,TCORP-HY,short_term,3892.608,552.372,3340.2360000000003,0.0,1068.87552,2
CL-1227,TEQ-NVDA,short_term,6907.9352,8271.114099999999,-1363.1788999999999,0.0,635.473792,5
CL-1228,TEQ-NVDA,short_term,1722.2435999999998,2766.6162,-1044.3726000000001,0.0,0.0,1
CL-1228,TREIT-A,short_term,4847.095200000001,1924.4063,2959.8069000000005,37.11800000000005,947.1382080000001,3
CL-1229,TBOND-24,short_term,14736.396400000001,10944.252700000001,3792.1437000000005,0.0,1213.4859840000001,3
CL-1229,TCASH-USD,short_term,1389.5594999999998,1180.4499,209.1096,0.0,66.91507200000001,2
CL-1229,TCORP-HY,short_term,4514.9419,6723.662799999999,-1862.3217999999997,346.3990999999999,0.0,5
CL-1229,TEQ-MSFT,short_term,311.69199999999995,926.8863999999999,-615.1943999999999,0.0,0.0,1
CL-1229,TEQ-NVDA,short_term,8584.298999999999,7384.6472,1199.6517999999994,0.0,672.9512639999998,3
CL-1229,TREIT-A,short_term,4185.3123000000005,3307.2456,878.0667000000001,0.0,317.53814400000005,2
CL-1230,TBOND-24,short_term,50.932700000000004,4728.0190999999995,-4677.0864,0.0,0.0,2
CL-1230,TCASH-USD,short_term,1836.8442,3212.9627,-1091.6409999999998,284.4775000000001,0.0,2
CL-1230,TCORP-HY,short_term,3905.1915,2327.6909,1768.0646000000002,190.564,565.7806720000001,4
CL-1230,TEQ-MSFT,short_term,3201.1241,2838.8926,362.2315000000001,0.0,556.6990400000001,2
CL-1231,TCASH-USD,short_term,5678.032399999999,7351.6476,48.99680000000001,1722.6120000000008,15.678976000000002,3
CL-1231,TEQ-MSFT,short_term,2290.3001999999997,905.5358,1384.7643999999996,0.0,443.12460799999985,1
CL-1231,TEQ-NVDA,short_term,4163.5904,7416.3071,0.0,3252.7167,0.0,3
CL-1231,TREIT-A,short_term,117.502,111.6192,5.882799999999989,0.0,1.8824959999999964,1
CL-1232,TBOND-24,short_term,428.3439,606.5115,-178.16759999999994,0.0,0.0,1
CL-1232,TCORP-HY,short_term,6425.1088,2599.9863,3825.1224999999995,0.0,1224.0392,6
CL-1232,TEQ-NVDA,short_term,4422.3005,7282.521799999999,-2860.2212999999997,0.0,234.645696,3
CL-1232,TREIT-A,short_term,662.2577999999999,9259.895,0.0,8597.637200000001,0.0,3
CL-1233,TCASH-USD,short_term,568.579,39.072,529.507,0.0,169.44224,1
CL-1233,TCORP-HY,short_term,5740.3706999999995,6739.7483999999995,2028.9202,3028.2979000000005,649.2544640000001,5
CL-1233,TEQ-MSFT,short_term,23.549999999999997,322.065,-298.515,0.0,0.0,1
CL-1233,TEQ-NVDA,short_term,2173.7760000000003,1100.0439999999999,1073.7320000000004,0.0,343.5942400000001,1
CL-1233,TREIT-A,short_term,262.9781,36.047200000000004,226.93089999999998,0.0,72.617888,1
CL-1234,TCORP-HY,short_term,2691.3438,3359.1558,-667.8119999999998,0.0,61.852160000000076,2
CL-1234,TEQ-MSFT,short_term,4643.7392,4098.2662,1634.9282,1089.4551999999999,523.1770240000001,5
CL-1234,TEQ-NVDA,short_term,4643.101000000001,4856.2853000000005,2284.7000000000003,2497.8843000000006,731.1040000000002,4
CL-1235,TBOND-24,short_term,6062.5564,6306.663,-244.10659999999967,0.0,238.4778880000001,3
CL-1235,TCORP-HY,short_term,2603.8608000000004,3379.5904000000005,0.0,775.7296000000001,0.0,1
CL-1235,TEQ-NVDA,short_term,7343.8874000000005,4344.6384,2999.249,0.0,959.7596799999999,3
CL-1235,TREIT-A,short_term,3413.5656000000004,1003.6511,2499.5840000000003,89.66949999999999,799.8668800000002,4
CL-1236,TBOND-24,short_term,1599.2278000000001,1305.0738,294.1540000000001,0.0,274.392512,2
CL-1236,TCASH-USD,short_term,1041.6108000000002,868.322,250.8208000000002,77.53200000000001,87.80249600000006,3
